         2323358 function calls (2294986 primitive calls) in 4.423 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
        1    0.000    0.000    0.003    0.003 _secondary_axes.py:1(<module>)
        2    0.000    0.000    0.003    0.001 transforms.py:1(<module>)
        2    0.000    0.000    0.003    0.001 distributed.py:1(<module>)
        1    0.000    0.000    0.003    0.003 proxy_tensor.py:1(<module>)
        1    0.000    0.000    0.003    0.003 __init__.py:240(_check_versions)
       16    0.000    0.000    0.003    0.000 library.py:54(__init__)
      960    0.001    0.000    0.003    0.000 _builtins.py:182(_register_builtin)
        2    0.000    0.000    0.003    0.001 shape_base.py:1(<module>)
        1    0.000    0.000    0.003    0.003 pdb.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _functional.py:1(<module>)
      247    0.001    0.000    0.003    0.000 _compiler.py:511(_compile_info)
     1042    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:666(_classify_pyc)
       13    0.000    0.000    0.003    0.000 rcsetup.py:401(validate_font_properties)
        1    0.000    0.000    0.003    0.003 graph_signature.py:1(<module>)
       10    0.000    0.000    0.003    0.000 _fontconfig_pattern.py:80(parse_fontconfig_pattern)
      181    0.003    0.000    0.003    0.000 {built-in method builtins.compile}
        1    0.000    0.000    0.003    0.003 autograd_function.py:30(__init__)
        1    0.000    0.000    0.003    0.003 fft.py:1(<module>)
        1    0.000    0.000    0.003    0.003 ImagePalette.py:1(<module>)
      654    0.000    0.000    0.003    0.000 __init__.py:179(sub)
        1    0.000    0.000    0.003    0.003 _array_like.py:1(<module>)
     1910    0.003    0.000    0.003    0.000 {built-in method torch._C._get_schema}
       19    0.001    0.000    0.003    0.000 enum.py:1682(convert_class)
      874    0.002    0.000    0.003    0.000 {method 'sub' of 're.Pattern' objects}
      409    0.000    0.000    0.003    0.000 rcsetup.py:307(validate_color)
      154    0.000    0.000    0.003    0.000 typing.py:1500(__getitem__)
        1    0.000    0.000    0.002    0.002 kl.py:1(<module>)
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
   306/12    0.001    0.000    0.002    0.000 core.py:776(_parseNoCache)
        1    0.000    0.000    0.002    0.002 main.py:1(<module>)
        1    0.000    0.000    0.002    0.002 bernoulli.py:1(<module>)
     8133    0.002    0.000    0.002    0.000 _parser.py:168(__getitem__)
     1182    0.001    0.000    0.002    0.000 inspect.py:175(get_annotations)
     3044    0.001    0.000    0.002    0.000 typing.py:166(_type_convert)
        1    0.000    0.000    0.002    0.002 staggered.py:1(<module>)
    72/12    0.000    0.000    0.002    0.000 core.py:3861(parseImpl)
     4641    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:82(remove)
        1    0.000    0.000    0.002    0.002 distributed_c10d.py:1(<module>)
        1    0.000    0.000    0.002    0.002 cond.py:1(<module>)
        3    0.000    0.000    0.002    0.001 exceptions.py:1(<module>)
       28    0.000    0.000    0.002    0.000 typing.py:2793(NamedTuple)
        1    0.000    0.000    0.002    0.002 hmac.py:1(<module>)
     6252    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
      124    0.000    0.000    0.002    0.000 inspect.py:3279(__str__)
        1    0.000    0.000    0.002    0.002 gradcheck.py:1(<module>)
        9    0.000    0.000    0.002    0.000 core.py:5392(__init__)
      111    0.000    0.000    0.002    0.000 rcsetup.py:88(f)
       12    0.000    0.000    0.002    0.000 enum.py:906(_convert_)
    14863    0.002    0.000    0.002    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.002    0.002 header.py:1(<module>)
     29/8    0.000    0.000    0.002    0.000 core.py:4379(leave_whitespace)
        1    0.000    0.000    0.002    0.002 _mathtext.py:1(<module>)
        3    0.000    0.000    0.002    0.001 _utils.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _ops.py:142(py_functionalize_impl)
     1201    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:232(__init__)
        1    0.000    0.000    0.002    0.002 nvml.py:1(<module>)
      960    0.000    0.000    0.002    0.000 _builtins.py:142(_get_builtin_table)
      409    0.000    0.000    0.002    0.000 core.py:499(copy)
      709    0.001    0.000    0.002    0.000 __init__.py:63(_convert_out_params)
    36045    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
    10395    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
     5840    0.001    0.000    0.002    0.000 _parser.py:261(get)
       26    0.001    0.000    0.002    0.000 inspect.py:1236(getblock)
     4641    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:79(__init__)
     3126    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
     1042    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:699(_validate_timestamp_pyc)
        1    0.000    0.000    0.002    0.002 collect_env.py:1(<module>)
 2026/378    0.001    0.000    0.002    0.000 <frozen abc>:121(__subclasscheck__)
     2674    0.001    0.000    0.002    0.000 cbook.py:405(_strip_comment)
        1    0.000    0.000    0.002    0.002 events.py:1(<module>)
       92    0.000    0.000    0.002    0.000 typing.py:1514(__getitem_inner__)
      278    0.000    0.000    0.002    0.000 overrides.py:83(verify_matching_signatures)
    94/41    0.000    0.000    0.002    0.000 typing.py:1280(_determine_new_args)
      412    0.000    0.000    0.002    0.000 colors.py:221(is_color_like)
       32    0.000    0.000    0.002    0.000 colors.py:1036(from_list)
        1    0.000    0.000    0.002    0.002 units.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _tricontour.py:1(<module>)
      150    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
      507    0.001    0.000    0.002    0.000 typing.py:331(_remove_dups_flatten)
      210    0.001    0.000    0.002    0.000 _compiler.py:243(_optimize_charset)
        3    0.000    0.000    0.002    0.001 __init__.py:230(_lazy_call)
        3    0.000    0.000    0.002    0.001 traceback.py:214(format_stack)
    94/41    0.000    0.000    0.002    0.000 typing.py:1309(_make_substitution)
        1    0.000    0.000    0.002    0.002 fromnumeric.py:1(<module>)
      551    0.000    0.000    0.002    0.000 {built-in method builtins.all}
      835    0.000    0.000    0.002    0.000 typing.py:1435(<genexpr>)
 1420/479    0.001    0.000    0.002    0.000 _parser.py:178(getwidth)
     4641    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:173(__exit__)
      409    0.001    0.000    0.002    0.000 copy.py:61(copy)
        2    0.000    0.000    0.002    0.001 _internal.py:1(<module>)
       28    0.001    0.000    0.002    0.000 util.py:182(_collapse_string_to_ranges)
     7944    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
      241    0.000    0.000    0.002    0.000 rcsetup.py:279(validate_color_for_prop_cycle)
        3    0.000    0.000    0.002    0.001 _common.py:1(<module>)
      356    0.001    0.000    0.002    0.000 inspect.py:798(_finddoc)
        1    0.000    0.000    0.002    0.002 _dtype_like.py:1(<module>)
        8    0.000    0.000    0.002    0.000 core.py:2678(__init__)
      711    0.000    0.000    0.002    0.000 _pytree.py:588(tree_leaves)
        1    0.000    0.000    0.002    0.002 proxy.py:1(<module>)
     1235    0.000    0.000    0.002    0.000 <frozen abc>:117(__instancecheck__)
      438    0.000    0.000    0.002    0.000 colors.py:268(to_rgba)
        2    0.000    0.000    0.002    0.001 reductions.py:1(<module>)
     55/8    0.000    0.000    0.002    0.000 core.py:3635(leave_whitespace)
        3    0.000    0.000    0.002    0.001 glob.py:13(glob)
        1    0.000    0.000    0.002    0.002 frontend.py:1(<module>)
      870    0.000    0.000    0.002    0.000 <frozen ntpath>:596(abspath)
      428    0.001    0.000    0.002    0.000 typing.py:1538(<genexpr>)
       18    0.000    0.000    0.002    0.000 rcsetup.py:662(cycler)
       24    0.000    0.000    0.002    0.000 glob.py:60(_iglob)
        1    0.000    0.000    0.002    0.002 interpreter.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _registrations.py:1(<module>)
        1    0.000    0.000    0.002    0.002 platform.py:1(<module>)
      660    0.000    0.000    0.002    0.000 __init__.py:164(match)
        2    0.000    0.000    0.002    0.001 version.py:159(Version)
        1    0.000    0.000    0.002    0.002 font_manager.py:1564(_load_fontmanager)
        1    0.000    0.000    0.002    0.002 parallel_mctree.py:410(pre_process)
        1    0.000    0.000    0.002    0.002 api.py:1(<module>)
     1202    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:982(find_spec)
        1    0.000    0.000    0.002    0.002 binary.py:1(<module>)
        8    0.000    0.000    0.002    0.000 parallel_mctree.py:81(perform_nongpu_iter)
 2026/378    0.001    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
   114/57    0.000    0.000    0.002    0.000 core.py:3722(copy)
       10    0.000    0.000    0.002    0.000 conv.py:428(__init__)
     1202    0.001    0.000    0.002    0.000 __init__.py:89(find_spec)
        1    0.000    0.000    0.002    0.002 layout_engine.py:1(<module>)
       16    0.000    0.000    0.002    0.000 __init__.py:2413(fen)
        3    0.000    0.000    0.002    0.001 glob.py:105(_glob1)
     1235    0.000    0.000    0.002    0.000 {built-in method _abc._abc_instancecheck}
       68    0.000    0.000    0.002    0.000 deprecation.py:128(deprecate)
       16    0.000    0.000    0.002    0.000 __init__.py:2681(epd)
      256    0.000    0.000    0.002    0.000 __init__.py:413(_step_attacks)
  960/711    0.000    0.000    0.002    0.000 _pytree.py:574(_tree_leaves_helper)
     1738    0.001    0.000    0.002    0.000 <frozen ntpath>:564(normpath)
        1    0.000    0.000    0.002    0.002 axes3d.py:42(Axes3D)
        1    0.000    0.000    0.002    0.002 module.py:377(Module)
        2    0.000    0.000    0.002    0.001 grouping.py:1(<module>)
        1    0.000    0.000    0.002    0.002 subgraph_rewriter.py:1(<module>)
      418    0.000    0.000    0.002    0.000 inspect.py:2816(__str__)
     8061    0.001    0.000    0.002    0.000 _ops.py:515(__hash__)
        1    0.000    0.000    0.002    0.002 unary.py:1(<module>)
     9192    0.002    0.000    0.002    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.002    0.001 _ops.py:1(<module>)
        1    0.000    0.000    0.002    0.002 font_manager.py:970(json_load)
        1    0.000    0.000    0.001    0.001 _python_dispatch.py:1(<module>)
     6477    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.001    0.001 common_types.py:1(<module>)
    10560    0.001    0.000    0.001    0.000 __init__.py:425(_carry_rippler)
        1    0.000    0.000    0.001    0.001 tz.py:1(<module>)
     1154    0.001    0.000    0.001    0.000 typing.py:1159(__getattr__)
      317    0.000    0.000    0.001    0.000 function_base.py:497(add_newdoc)
        1    0.000    0.000    0.001    0.001 _add_newdocs.py:1(<module>)
       35    0.000    0.000    0.001    0.000 _typing.py:348(__new__)
       49    0.000    0.000    0.001    0.000 ast.py:34(parse)
     1109    0.001    0.000    0.001    0.000 <frozen ntpath>:87(isabs)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.001    0.001    0.001    0.001 {built-in method torch._C._c10d_init}
        1    0.000    0.000    0.001    0.001 __init__.py:274(load)
     1955    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      605    0.000    0.000    0.001    0.000 _inspect.py:96(getargspec)
      515    0.000    0.000    0.001    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.001    0.001 immutable_collections.py:1(<module>)
        7    0.001    0.000    0.001    0.000 _builtins.py:148(register_all)
        3    0.000    0.000    0.001    0.000 __init__.py:299(loads)
        3    0.000    0.000    0.001    0.000 __init__.py:91(<genexpr>)
13583/12931    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
     1201    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:445(cb)
     1334    0.001    0.000    0.001    0.000 tokenize.py:530(_generate_tokens_from_c_tokenizer)
        1    0.000    0.000    0.001    0.001 spawn.py:1(<module>)
        3    0.000    0.000    0.001    0.000 decoder.py:332(decode)
       10    0.000    0.000    0.001    0.000 conv.py:70(__init__)
        2    0.000    0.000    0.001    0.001 polynomial.py:1(<module>)
       48    0.001    0.000    0.001    0.000 {built-in method _io.open}
        1    0.001    0.001    0.001    0.001 __init__.py:455(_rays)
        3    0.000    0.000    0.001    0.000 decoder.py:343(raw_decode)
        1    0.000    0.000    0.001    0.001 graph.py:735(Graph)
      257    0.001    0.000    0.001    0.000 dataclasses.py:760(_get_field)
      132    0.000    0.000    0.001    0.000 typing.py:868(__init__)
3096/2926    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
       45    0.000    0.000    0.001    0.000 typing.py:500(__getitem__)
     4771    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1222(__enter__)
       22    0.000    0.000    0.001    0.000 core.py:4779(parseImpl)
      951    0.000    0.000    0.001    0.000 package_importer.py:695(_patched_getfile)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dataloader.py:1(<module>)
      148    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1564(__init__)
     4445    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
     4724    0.001    0.000    0.001    0.000 inspect.py:3062(<genexpr>)
        1    0.000    0.000    0.001    0.001 widgets.py:1(<module>)
     9327    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
       92    0.000    0.000    0.001    0.000 typing.py:1496(copy_with)
        1    0.000    0.000    0.001    0.001 out_dtype.py:46(__init__)
     8698    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.001    0.001 decimal.py:1(<module>)
     4771    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1226(__exit__)
       44    0.000    0.000    0.001    0.000 typing.py:732(Literal)
       60    0.000    0.000    0.001    0.000 __init__.py:829(_open_file_or_url)
       16    0.000    0.000    0.001    0.000 __init__.py:979(board_fen)
     8519    0.001    0.000    0.001    0.000 enum.py:1116(__new__)
     6561    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
        2    0.000    0.000    0.001    0.001 subprocess.py:1(<module>)
      169    0.001    0.000    0.001    0.000 colors.py:310(_to_rgba_no_colorcycle)
